Index,Buy_45,Notrade_90,Notrade_135,Sell_180,SL1,Buy_225,Notrade_270,Notrade_315,Sell_360,SL2
5000,99990001,99995001,100000001,100005001,100007501.0,100010001,100015001,100020001,100025002.0,100027502.5
5001,100030003,100035004,100040005,100045006,100047506.5,100050007,100055008,100060009,100065011.0,100067512.0
5002,100070013,100075015,100080017,100085019,100087520.0,100090021,100095023,100100025,100105028.0,100107529.5
5003,100110031,100115034,100120037,100125040,100127541.5,100130043,100135046,100140049,100145053.0,100147555.0
5004,100150057,100155061,100160065,100165069,100167571.0,100170073,100175077,100180081,100185086.0,100187588.5
5005,100190091,100195096,100200101,100205106,100207608.5,100210111,100215116,100220121,100225127.0,100227630.0
5006,100230133,100235139,100240145,100245151,100247654.0,100250157,100255163,100260169,100265176.0,100267679.5
5007,100270183,100275190,100280197,100285204,100287707.5,100290211,100295218,100300225,100305233.0,100307737.0
5008,100310241,100315249,100320257,100325265,100327769.0,100330273,100335281,100340289,100345298.0,100347802.5
5009,100350307,100355316,100360325,100365334,100367838.5,100370343,100375352,100380361,100385371.0,100387876.0
5010,100390381,100395391,100400401,100405411,100407916.0,100410421,100415431,100420441,100425452.0,100427957.5
5011,100430463,100435474,100440485,100445496,100448001.5,100450507,100455518,100460529,100465541.0,100468047.0
5012,100470553,100475565,100480577,100485589,100488095.0,100490601,100495613,100500625,100505638.0,100508144.5
5013,100510651,100515664,100520677,100525690,100528196.5,100530703,100535716,100540729,100545743.0,100548250.0
5014,100550757,100555771,100560785,100565799,100568306.0,100570813,100575827,100580841,100585856.0,100588363.5
5015,100590871,100595886,100600901,100605916,100608423.5,100610931,100615946,100620961,100625977.0,100628485.0
5016,100630993,100636009,100641025,100646041,100648549.0,100651057,100656073,100661089,100666106.0,100668614.5
5017,100671123,100676140,100681157,100686174,100688682.5,100691191,100696208,100701225,100706243.0,100708752.0
5018,100711261,100716279,100721297,100726315,100728824.0,100731333,100736351,100741369,100746388.0,100748897.5
5019,100751407,100756426,100761445,100766464,100768973.5,100771483,100776502,100781521,100786541.0,100789051.0
5020,100791561,100796581,100801601,100806621,100809131.0,100811641,100816661,100821681,100826702.0,100829212.5
5021,100831723,100836744,100841765,100846786,100849296.5,100851807,100856828,100861849,100866871.0,100869382.0
5022,100871893,100876915,100881937,100886959,100889470.0,100891981,100897003,100902025,100907048.0,100909559.5
5023,100912071,100917094,100922117,100927140,100929651.5,100932163,100937186,100942209,100947233.0,100949745.0
5024,100952257,100957281,100962305,100967329,100969841.0,100972353,100977377,100982401,100987426.0,100989938.5
5025,100992451,100997476,101002501,101007526,101010038.5,101012551,101017576,101022601,101027627.0,101030140.0
5026,101032653,101037679,101042705,101047731,101050244.0,101052757,101057783,101062809,101067836.0,101070349.5
5027,101072863,101077890,101082917,101087944,101090457.5,101092971,101097998,101103025,101108053.0,101110567.0
5028,101113081,101118109,101123137,101128165,101130679.0,101133193,101138221,101143249,101148278.0,101150792.5
5029,101153307,101158336,101163365,101168394,101170908.5,101173423,101178452,101183481,101188511.0,101191026.0
5030,101193541,101198571,101203601,101208631,101211146.0,101213661,101218691,101223721,101228752.0,101231267.5
5031,101233783,101238814,101243845,101248876,101251391.5,101253907,101258938,101263969,101269001.0,101271517.0
5032,101274033,101279065,101284097,101289129,101291645.0,101294161,101299193,101304225,101309258.0,101311774.5
5033,101314291,101319324,101324357,101329390,101331906.5,101334423,101339456,101344489,101349523.0,101352040.0
5034,101354557,101359591,101364625,101369659,101372176.0,101374693,101379727,101384761,101389796.0,101392313.5
5035,101394831,101399866,101404901,101409936,101412453.5,101414971,101420006,101425041,101430077.0,101432595.0
5036,101435113,101440149,101445185,101450221,101452739.0,101455257,101460293,101465329,101470366.0,101472884.5
5037,101475403,101480440,101485477,101490514,101493032.5,101495551,101500588,101505625,101510663.0,101513182.0
5038,101515701,101520739,101525777,101530815,101533334.0,101535853,101540891,101545929,101550968.0,101553487.5
5039,101556007,101561046,101566085,101571124,101573643.5,101576163,101581202,101586241,101591281.0,101593801.0
5040,101596321,101601361,101606401,101611441,101613961.0,101616481,101621521,101626561,101631602.0,101634122.5
5041,101636643,101641684,101646725,101651766,101654286.5,101656807,101661848,101666889,101671931.0,101674452.0
5042,101676973,101682015,101687057,101692099,101694620.0,101697141,101702183,101707225,101712268.0,101714789.5
5043,101717311,101722354,101727397,101732440,101734961.5,101737483,101742526,101747569,101752613.0,101755135.0
5044,101757657,101762701,101767745,101772789,101775311.0,101777833,101782877,101787921,101792966.0,101795488.5
5045,101798011,101803056,101808101,101813146,101815668.5,101818191,101823236,101828281,101833327.0,101835850.0
5046,101838373,101843419,101848465,101853511,101856034.0,101858557,101863603,101868649,101873696.0,101876219.5
5047,101878743,101883790,101888837,101893884,101896407.5,101898931,101903978,101909025,101914073.0,101916597.0
5048,101919121,101924169,101929217,101934265,101936789.0,101939313,101944361,101949409,101954458.0,101956982.5
5049,101959507,101964556,101969605,101974654,101977178.5,101979703,101984752,101989801,101994851.0,101997376.0
5050,101999901,102004951,102010001,102015051,102017576.0,102020101,102025151,102030201,102035252.0,102037777.5
5051,102040303,102045354,102050405,102055456,102057981.5,102060507,102065558,102070609,102075661.0,102078187.0
5052,102080713,102085765,102090817,102095869,102098395.0,102100921,102105973,102111025,102116078.0,102118604.5
5053,102121131,102126184,102131237,102136290,102138816.5,102141343,102146396,102151449,102156503.0,102159030.0
5054,102161557,102166611,102171665,102176719,102179246.0,102181773,102186827,102191881,102196936.0,102199463.5
5055,102201991,102207046,102212101,102217156,102219683.5,102222211,102227266,102232321,102237377.0,102239905.0
5056,102242433,102247489,102252545,102257601,102260129.0,102262657,102267713,102272769,102277826.0,102280354.5
5057,102282883,102287940,102292997,102298054,102300582.5,102303111,102308168,102313225,102318283.0,102320812.0
5058,102323341,102328399,102333457,102338515,102341044.0,102343573,102348631,102353689,102358748.0,102361277.5
5059,102363807,102368866,102373925,102378984,102381513.5,102384043,102389102,102394161,102399221.0,102401751.0
5060,102404281,102409341,102414401,102419461,102421991.0,102424521,102429581,102434641,102439702.0,102442232.5
5061,102444763,102449824,102454885,102459946,102462476.5,102465007,102470068,102475129,102480191.0,102482722.0
5062,102485253,102490315,102495377,102500439,102502970.0,102505501,102510563,102515625,102520688.0,102523219.5
5063,102525751,102530814,102535877,102540940,102543471.5,102546003,102551066,102556129,102561193.0,102563725.0
5064,102566257,102571321,102576385,102581449,102583981.0,102586513,102591577,102596641,102601706.0,102604238.5
5065,102606771,102611836,102616901,102621966,102624498.5,102627031,102632096,102637161,102642227.0,102644760.0
5066,102647293,102652359,102657425,102662491,102665024.0,102667557,102672623,102677689,102682756.0,102685289.5
5067,102687823,102692890,102697957,102703024,102705557.5,102708091,102713158,102718225,102723293.0,102725827.0
5068,102728361,102733429,102738497,102743565,102746099.0,102748633,102753701,102758769,102763838.0,102766372.5
5069,102768907,102773976,102779045,102784114,102786648.5,102789183,102794252,102799321,102804391.0,102806926.0
5070,102809461,102814531,102819601,102824671,102827206.0,102829741,102834811,102839881,102844952.0,102847487.5
5071,102850023,102855094,102860165,102865236,102867771.5,102870307,102875378,102880449,102885521.0,102888057.0
5072,102890593,102895665,102900737,102905809,102908345.0,102910881,102915953,102921025,102926098.0,102928634.5
5073,102931171,102936244,102941317,102946390,102948926.5,102951463,102956536,102961609,102966683.0,102969220.0
5074,102971757,102976831,102981905,102986979,102989516.0,102992053,102997127,103002201,103007276.0,103009813.5
5075,103012351,103017426,103022501,103027576,103030113.5,103032651,103037726,103042801,103047877.0,103050415.0
5076,103052953,103058029,103063105,103068181,103070719.0,103073257,103078333,103083409,103088486.0,103091024.5
5077,103093563,103098640,103103717,103108794,103111332.5,103113871,103118948,103124025,103129103.0,103131642.0
5078,103134181,103139259,103144337,103149415,103151954.0,103154493,103159571,103164649,103169728.0,103172267.5
5079,103174807,103179886,103184965,103190044,103192583.5,103195123,103200202,103205281,103210361.0,103212901.0
5080,103215441,103220521,103225601,103230681,103233221.0,103235761,103240841,103245921,103251002.0,103253542.5
5081,103256083,103261164,103266245,103271326,103273866.5,103276407,103281488,103286569,103291651.0,103294192.0
5082,103296733,103301815,103306897,103311979,103314520.0,103317061,103322143,103327225,103332308.0,103334849.5
5083,103337391,103342474,103347557,103352640,103355181.5,103357723,103362806,103367889,103372973.0,103375515.0
5084,103378057,103383141,103388225,103393309,103395851.0,103398393,103403477,103408561,103413646.0,103416188.5
5085,103418731,103423816,103428901,103433986,103436528.5,103439071,103444156,103449241,103454327.0,103456870.0
5086,103459413,103464499,103469585,103474671,103477214.0,103479757,103484843,103489929,103495016.0,103497559.5
5087,103500103,103505190,103510277,103515364,103517907.5,103520451,103525538,103530625,103535713.0,103538257.0
5088,103540801,103545889,103550977,103556065,103558609.0,103561153,103566241,103571329,103576418.0,103578962.5
5089,103581507,103586596,103591685,103596774,103599318.5,103601863,103606952,103612041,103617131.0,103619676.0
5090,103622221,103627311,103632401,103637491,103640036.0,103642581,103647671,103652761,103657852.0,103660397.5
5091,103662943,103668034,103673125,103678216,103680761.5,103683307,103688398,103693489,103698581.0,103701127.0
5092,103703673,103708765,103713857,103718949,103721495.0,103724041,103729133,103734225,103739318.0,103741864.5
5093,103744411,103749504,103754597,103759690,103762236.5,103764783,103769876,103774969,103780063.0,103782610.0
5094,103785157,103790251,103795345,103800439,103802986.0,103805533,103810627,103815721,103820816.0,103823363.5
5095,103825911,103831006,103836101,103841196,103843743.5,103846291,103851386,103856481,103861577.0,103864125.0
5096,103866673,103871769,103876865,103881961,103884509.0,103887057,103892153,103897249,103902346.0,103904894.5
5097,103907443,103912540,103917637,103922734,103925282.5,103927831,103932928,103938025,103943123.0,103945672.0
5098,103948221,103953319,103958417,103963515,103966064.0,103968613,103973711,103978809,103983908.0,103986457.5
5099,103989007,103994106,103999205,104004304,104006853.5,104009403,104014502,104019601,104024701.0,104027251.0
5100,104029801,104034901,104040001,104045101,104047651.0,104050201,104055301,104060401,104065502.0,104068052.5
5101,104070603,104075704,104080805,104085906,104088456.5,104091007,104096108,104101209,104106311.0,104108862.0
5102,104111413,104116515,104121617,104126719,104129270.0,104131821,104136923,104142025,104147128.0,104149679.5
5103,104152231,104157334,104162437,104167540,104170091.5,104172643,104177746,104182849,104187953.0,104190505.0
5104,104193057,104198161,104203265,104208369,104210921.0,104213473,104218577,104223681,104228786.0,104231338.5
5105,104233891,104238996,104244101,104249206,104251758.5,104254311,104259416,104264521,104269627.0,104272180.0
5106,104274733,104279839,104284945,104290051,104292604.0,104295157,104300263,104305369,104310476.0,104313029.5
5107,104315583,104320690,104325797,104330904,104333457.5,104336011,104341118,104346225,104351333.0,104353887.0
5108,104356441,104361549,104366657,104371765,104374319.0,104376873,104381981,104387089,104392198.0,104394752.5
5109,104397307,104402416,104407525,104412634,104415188.5,104417743,104422852,104427961,104433071.0,104435626.0
5110,104438181,104443291,104448401,104453511,104456066.0,104458621,104463731,104468841,104473952.0,104476507.5
5111,104479063,104484174,104489285,104494396,104496951.5,104499507,104504618,104509729,104514841.0,104517397.0
5112,104519953,104525065,104530177,104535289,104537845.0,104540401,104545513,104550625,104555738.0,104558294.5
5113,104560851,104565964,104571077,104576190,104578746.5,104581303,104586416,104591529,104596643.0,104599200.0
5114,104601757,104606871,104611985,104617099,104619656.0,104622213,104627327,104632441,104637556.0,104640113.5
5115,104642671,104647786,104652901,104658016,104660573.5,104663131,104668246,104673361,104678477.0,104681035.0
5116,104683593,104688709,104693825,104698941,104701499.0,104704057,104709173,104714289,104719406.0,104721964.5
5117,104724523,104729640,104734757,104739874,104742432.5,104744991,104750108,104755225,104760343.0,104762902.0
5118,104765461,104770579,104775697,104780815,104783374.0,104785933,104791051,104796169,104801288.0,104803847.5
5119,104806407,104811526,104816645,104821764,104824323.5,104826883,104832002,104837121,104842241.0,104844801.0
5120,104847361,104852481,104857601,104862721,104865281.0,104867841,104872961,104878081,104883202.0,104885762.5
5121,104888323,104893444,104898565,104903686,104906246.5,104908807,104913928,104919049,104924171.0,104926732.0
5122,104929293,104934415,104939537,104944659,104947220.0,104949781,104954903,104960025,104965148.0,104967709.5
5123,104970271,104975394,104980517,104985640,104988201.5,104990763,104995886,105001009,105006133.0,105008695.0
5124,105011257,105016381,105021505,105026629,105029191.0,105031753,105036877,105042001,105047126.0,105049688.5
5125,105052251,105057376,105062501,105067626,105070188.5,105072751,105077876,105083001,105088127.0,105090690.0
5126,105093253,105098379,105103505,105108631,105111194.0,105113757,105118883,105124009,105129136.0,105131699.5
5127,105134263,105139390,105144517,105149644,105152207.5,105154771,105159898,105165025,105170153.0,105172717.0
5128,105175281,105180409,105185537,105190665,105193229.0,105195793,105200921,105206049,105211178.0,105213742.5
5129,105216307,105221436,105226565,105231694,105234258.5,105236823,105241952,105247081,105252211.0,105254776.0
5130,105257341,105262471,105267601,105272731,105275296.0,105277861,105282991,105288121,105293252.0,105295817.5
5131,105298383,105303514,105308645,105313776,105316341.5,105318907,105324038,105329169,105334301.0,105336867.0
5132,105339433,105344565,105349697,105354829,105357395.0,105359961,105365093,105370225,105375358.0,105377924.5
5133,105380491,105385624,105390757,105395890,105398456.5,105401023,105406156,105411289,105416423.0,105418990.0
5134,105421557,105426691,105431825,105436959,105439526.0,105442093,105447227,105452361,105457496.0,105460063.5
5135,105462631,105467766,105472901,105478036,105480603.5,105483171,105488306,105493441,105498577.0,105501145.0
5136,105503713,105508849,105513985,105519121,105521689.0,105524257,105529393,105534529,105539666.0,105542234.5
5137,105544803,105549940,105555077,105560214,105562782.5,105565351,105570488,105575625,105580763.0,105583332.0
5138,105585901,105591039,105596177,105601315,105603884.0,105606453,105611591,105616729,105621868.0,105624437.5
5139,105627007,105632146,105637285,105642424,105644993.5,105647563,105652702,105657841,105662981.0,105665551.0
5140,105668121,105673261,105678401,105683541,105686111.0,105688681,105693821,105698961,105704102.0,105706672.5
5141,105709243,105714384,105719525,105724666,105727236.5,105729807,105734948,105740089,105745231.0,105747802.0
5142,105750373,105755515,105760657,105765799,105768370.0,105770941,105776083,105781225,105786368.0,105788939.5
5143,105791511,105796654,105801797,105806940,105809511.5,105812083,105817226,105822369,105827513.0,105830085.0
